url_length,dot_count,has_hyphen,has_https,has_suspicious,has_typo,safe_brand_present,has_risky_tld,is_http,entropy,has_at_symbol,domain_age_days,label
34,2,0,1,0,0,0,0,0,2.678929276985037,0,3653,0
23,1,0,1,0,0,0,0,0,2.321928094887362,0,2,1
33,1,0,1,0,0,0,0,0,2.701090441602883,0,549,0
13,2,0,1,0,0,0,0,0,2.9326277230291455,0,931,0
17,2,0,1,0,0,0,0,0,3.3611710941016755,0,1343,0
26,2,0,1,0,0,0,0,0,4.0774566375402985,0,291,0
46,5,1,1,1,0,0,0,0,2.8073549220576046,0,19,1
22,1,0,1,0,0,0,0,0,2.815321026169727,0,1638,0
59,1,0,1,0,0,0,0,0,3.6819383945020467,0,2058,0
68,2,1,1,0,0,0,0,0,2.584962500721156,0,24,1
18,3,0,1,0,0,0,0,0,3.2278590439926425,0,1817,0
24,2,0,1,0,0,0,0,0,3.3511595230260296,0,1671,0
21,1,0,1,0,0,0,0,0,2.5216406363433186,0,3,1
53,1,0,1,0,0,0,0,0,3.078074778268106,0,715,0
58,1,1,1,0,0,0,0,0,3.1724838933246566,0,2436,0
33,1,0,1,0,0,0,0,0,3.1070434883261564,0,1897,0
37,4,0,1,0,0,0,1,0,2.5216406363433186,0,17,1
36,2,0,1,0,0,0,0,0,2.9589405089340897,0,1833,0
16,2,0,1,0,0,0,0,0,3.513819447040297,0,3950,0
39,5,0,1,0,0,0,0,0,2.94770277922009,0,21,1
31,1,0,1,0,0,0,0,0,3.8234044322933256,0,774,0
29,2,0,1,1,0,0,0,0,3.0,0,8,1
34,1,0,1,0,0,0,0,0,3.693280367901082,0,1337,0
51,2,1,1,0,0,0,0,0,3.614369445886757,0,28,1
19,2,0,1,0,0,0,0,0,3.695962609368789,0,1672,0
20,2,0,1,0,0,0,0,0,3.5056861264467334,0,993,0
23,1,0,1,0,0,0,0,0,2.584962500721156,0,13,1
39,3,0,1,0,0,0,0,0,2.663237685527899,0,1383,0
53,2,1,1,0,0,0,0,0,2.721892376907469,0,2040,0
19,1,0,1,0,0,0,0,0,2.5216406363433186,0,28,1
31,1,0,1,0,0,0,0,0,3.334679141051595,0,13,1
56,3,0,1,0,0,0,0,0,2.905247109420187,0,1496,0
46,3,0,1,0,0,0,0,0,3.6867157122619516,0,994,0
28,2,1,1,0,0,0,0,0,2.321928094887362,0,9,1
35,2,0,1,0,0,0,0,0,2.740936389379815,0,352,0
24,2,0,1,0,0,0,0,0,3.450222166546366,0,422,0
24,1,0,1,0,0,0,0,0,4.187365671777779,0,293,0
27,1,1,1,0,0,0,0,0,4.047536617927863,0,1273,0
24,2,0,1,0,0,0,1,0,2.8073549220576046,0,2,1
23,1,0,1,1,0,0,0,0,2.584962500721156,0,23,1
20,1,0,1,0,0,0,0,0,3.7973675202150368,0,4484,0
34,2,0,1,0,0,0,0,0,3.155404529250358,0,1272,0
22,1,0,1,0,0,1,0,0,2.2696184284773833,0,4616,0
29,1,0,1,0,0,1,0,0,3.2981821483297313,0,3381,0
21,1,0,1,0,0,0,0,0,3.8519043903374843,0,1703,0
27,2,0,1,0,0,0,0,0,3.2785098071289163,0,2430,0
26,2,0,1,0,0,0,0,0,2.6843824114602266,0,2872,0
46,1,0,1,0,0,0,0,0,3.5714985260512457,0,1003,0
59,2,1,1,0,0,0,0,0,2.924790844088568,0,2044,0
21,2,0,1,0,0,0,0,0,3.717748530187231,0,200,0
15,2,0,1,0,0,0,0,0,3.9159956220350276,0,961,0
24,3,1,1,0,0,0,0,0,3.2913326131625484,0,2470,0
28,2,0,1,0,0,0,0,0,2.1556390622295662,0,15,1
26,2,1,1,0,0,0,0,0,3.9083202216540274,0,140,0
37,1,0,1,0,0,0,0,0,3.452819531114783,0,14,1
29,2,0,0,0,0,0,1,1,1.9219280948873623,0,1,1
24,2,0,1,0,0,0,0,0,3.7016875437843235,0,618,0
50,2,1,1,1,0,0,0,0,2.321928094887362,0,6,1
53,3,0,1,0,0,0,0,0,3.80025318622505,0,1034,0
19,1,0,1,0,0,1,0,0,2.9794688811985037,0,2717,0
59,3,0,1,0,0,0,0,0,3.40323395178112,0,1434,0
32,3,0,1,0,0,0,0,0,3.720209914723479,0,2396,0
53,2,0,1,0,0,0,0,0,3.121928094887362,0,20,1
43,3,0,1,0,0,0,0,0,3.1592515406195316,0,1300,0
29,2,0,0,0,0,0,1,1,1.9219280948873623,0,14,1
55,4,0,1,1,0,0,0,0,3.0957952550009344,0,26,1
54,2,0,1,0,0,0,0,0,3.4392076765235675,0,2392,0
53,2,1,1,0,0,0,0,0,2.5086531790188165,0,559,0
32,1,0,1,0,0,0,0,0,2.3685225277282065,0,25,1
40,3,0,1,0,0,0,0,0,2.725480556997868,0,12,1
74,5,0,1,1,0,0,0,0,2.498929563690935,0,24,1
25,2,1,1,0,0,0,0,0,2.6946609226937137,0,169,0
67,2,1,1,0,0,0,0,0,2.584962500721156,0,6,1
16,2,0,1,0,0,0,0,0,3.489702414751939,0,992,0
20,2,0,1,0,0,0,0,0,3.609981660862129,0,1426,0
25,2,0,1,0,0,0,0,0,3.4643198610719312,0,735,0
33,2,0,1,0,0,0,0,0,3.8690474076716646,0,234,0
35,2,0,1,0,0,0,0,0,2.5216406363433186,0,25,1
42,1,0,1,0,0,0,0,0,3.1807339071824634,0,2698,0
16,1,0,1,0,0,0,1,0,1.584962500721156,0,29,1
44,1,0,1,0,0,0,0,0,3.0,0,12,1
42,2,0,1,0,0,0,0,0,3.2463147356332445,0,1519,0
54,1,1,1,0,0,0,0,0,3.0271691184406193,0,2,1
13,1,0,1,0,0,1,0,0,3.699791707506365,0,4380,0
31,2,0,1,0,0,0,0,0,3.779248766802217,0,804,0
18,2,1,1,0,0,0,0,0,3.478817222936794,0,769,0
39,3,0,1,0,0,0,0,0,3.0705860855136162,0,2482,0
22,1,1,1,0,0,0,0,0,2.849353735060044,0,1397,0
20,2,0,1,0,0,0,0,0,3.355632336775541,0,502,0
16,1,1,1,0,0,0,0,0,3.6455965687016736,0,3313,0
29,2,1,1,0,0,1,0,0,2.3320630811310408,0,4043,0
24,2,1,1,0,0,0,0,0,3.9691530619731905,0,650,0
23,1,0,1,0,0,0,0,0,2.8073549220576046,0,21,1
16,3,0,1,0,0,0,0,0,2.5177040755327194,0,2726,0
27,1,0,1,0,0,0,0,0,3.4198105934419054,0,1105,0
15,2,0,1,0,0,0,0,0,3.7753208680112817,0,1197,0
40,1,0,1,0,0,0,0,0,3.5029681653193365,0,2811,0
22,2,1,1,0,0,0,0,0,2.804259641896236,0,794,0
18,2,0,1,0,0,0,0,0,4.054564186196866,0,659,0
79,4,0,1,0,0,0,0,0,1.5,0,19,1
29,1,0,1,0,0,1,0,0,2.2344995893541872,0,3230,0
31,3,0,1,0,0,0,0,1,2.9587495428664603,0,977,0
20,1,0,1,0,0,0,0,0,1.6644977792004616,0,28,1
29,1,0,1,0,0,0,0,0,2.584962500721156,0,29,1
25,3,1,1,0,0,0,0,0,3.723365097735411,0,1651,0
38,3,0,1,0,0,0,0,1,3.0605925940655982,0,169,0
34,3,0,1,0,0,0,0,0,3.9450289219156147,0,294,0
21,2,0,1,0,0,0,0,0,3.5691765833983795,0,933,0
35,2,0,1,0,0,0,0,0,3.2871444114291197,0,1465,0
27,1,0,1,0,0,0,0,0,3.614320774334188,0,2854,0
35,2,0,1,0,0,0,0,0,3.3496192356915637,0,2359,0
56,3,1,1,0,0,0,0,0,2.5216406363433186,0,23,1
36,1,0,1,0,0,0,0,0,2.7130684824947116,0,1457,0
46,2,1,1,0,0,0,1,0,2.8073549220576046,0,18,1
36,2,0,0,0,0,0,0,1,2.5216406363433186,0,12,1
39,1,0,1,0,0,0,0,0,2.8073549220576046,0,1,1
24,1,0,1,0,0,0,0,0,2.2516291673878226,0,22,1
22,1,0,1,0,0,0,0,0,3.144400628980216,0,3272,0
33,1,0,1,0,0,1,0,0,3.3668192541888535,0,3452,0
16,2,0,1,0,0,0,0,0,3.9761742881158133,0,1808,0
33,2,0,1,0,0,0,0,0,3.1524400556465286,0,2346,0
28,1,0,1,0,0,0,0,0,3.7554488938677197,0,472,0
37,1,0,1,0,0,0,0,0,3.7323771613804717,0,1776,0
36,4,1,1,0,0,0,0,0,2.321928094887362,0,18,1
55,2,0,1,1,0,0,0,0,1.9219280948873623,0,2,1
18,3,0,1,0,0,0,0,0,3.4634869500561614,0,1974,0
16,1,0,1,0,0,0,0,0,3.267982377200535,0,1708,0
17,2,0,1,0,0,0,0,0,3.5969090811939286,0,511,0
35,2,0,1,0,0,0,1,0,2.8073549220576046,0,27,1
19,1,0,1,0,0,0,0,0,3.905070806466045,0,458,0
25,3,0,1,0,0,0,0,0,3.2504842486573517,0,1571,0
25,1,0,1,0,0,0,0,0,2.8553885422075336,0,11,1
23,2,0,1,0,0,0,0,0,3.671749314468845,0,229,0
29,1,0,1,0,0,1,0,0,3.072248857162892,0,4401,0
24,2,0,1,0,0,0,0,0,2.201147932999388,0,4960,0
36,2,0,1,0,0,0,0,0,3.0,0,10,1
28,1,0,1,0,0,0,0,0,2.8073549220576046,0,19,1
22,1,0,1,0,0,0,0,0,4.097734976143055,0,1966,0
17,1,0,0,0,0,0,1,1,2.321928094887362,0,1,1
30,1,0,1,0,0,0,0,0,2.3659217163156527,0,2201,0
33,1,0,1,0,0,0,0,0,2.878061004843659,0,1365,0
30,2,0,0,0,0,0,1,1,1.9219280948873623,0,24,1
43,2,0,1,0,0,0,0,0,3.5934862115482327,0,395,0
24,2,0,0,0,0,0,1,1,1.9219280948873623,0,9,1
25,1,0,1,0,0,0,0,0,2.5229639545193145,0,1103,0
22,2,0,1,0,0,0,0,0,3.6329026917513203,0,1917,0
52,2,1,1,0,0,0,0,0,3.6789757804206724,0,1286,0
57,3,0,0,0,0,0,0,0,3.9594191374408725,0,2607,0
27,1,0,1,0,0,0,0,0,2.7534343861887853,0,7,1
30,2,0,0,0,0,0,1,1,2.321928094887362,0,27,1
26,2,0,1,0,0,0,0,0,3.026789633544523,0,494,0
53,1,0,1,0,0,0,0,0,3.3240126742528044,0,934,0
31,2,1,1,0,0,0,0,0,3.6726988906439297,0,1421,0
46,1,0,1,1,0,0,0,0,3.392747410448785,0,25,1
37,2,0,1,0,0,0,0,0,2.819984572750705,0,1683,0
29,2,0,1,0,0,0,0,0,3.8203162801336426,0,1445,0
25,1,1,1,0,0,0,0,0,4.018242370462161,0,746,0
27,1,0,1,0,0,0,0,0,3.37642089470342,0,1456,0
33,3,1,1,0,0,0,0,0,3.9859955574128207,0,540,0
33,3,1,1,0,0,0,0,0,4.125880497230684,0,667,0
47,3,0,1,0,0,0,0,0,3.4570477178823835,0,296,0
35,1,1,1,0,0,0,0,0,3.0269868333592873,0,17,1
36,2,0,0,0,0,0,0,1,2.5216406363433186,0,16,1
21,2,1,1,0,0,0,0,0,3.856205249313743,0,1011,0
39,2,0,1,0,0,0,0,0,2.584962500721156,0,8,1
48,3,0,1,0,0,0,0,0,2.884616601022479,0,2902,0
31,1,0,1,0,0,1,0,0,2.6396934708395396,0,2534,0
33,2,0,1,0,0,0,0,0,3.3187043226935407,0,1583,0
57,3,0,1,0,0,0,0,0,3.9989619183436744,0,935,0
23,1,0,1,0,0,0,0,0,3.680552406220176,0,1596,0
24,1,0,1,0,0,0,0,0,2.597046692701328,0,537,0
23,1,0,1,0,0,0,0,0,3.321928094887362,0,21,1
30,3,0,1,0,0,0,0,0,2.7141620515906797,0,1704,0
20,1,0,1,0,0,0,0,0,3.8566758076859373,0,1909,0
19,3,0,1,0,0,0,0,0,3.525719117670829,0,1927,0
60,2,0,1,1,0,0,0,0,3.2516291673878226,0,14,1
24,2,0,1,0,0,0,0,0,2.8073549220576046,0,1,1
26,1,1,1,0,0,0,0,0,2.8619195983320433,0,772,0
25,1,0,1,0,0,0,0,0,3.032426734024505,0,2727,0
30,1,1,1,0,0,0,0,0,2.584962500721156,0,11,1
25,2,0,1,1,0,0,0,0,1.9219280948873623,0,17,1
26,1,0,1,0,0,0,0,0,2.604896232376948,0,2253,0
102,4,0,1,0,0,0,0,0,2.9219280948873623,0,4,1
25,1,1,1,0,0,0,0,0,3.1906365735608913,0,441,0
24,3,0,1,0,0,0,0,0,3.8408952941759966,0,1065,0
49,1,1,1,0,0,0,0,0,2.578366523898289,0,1928,0
58,3,0,1,0,0,0,0,0,2.2516291673878226,0,29,1
18,1,0,1,0,0,0,0,0,2.2399477089717843,0,2981,0
47,3,1,1,0,0,0,0,0,2.5216406363433186,0,21,1
20,1,0,1,0,0,0,0,0,2.8073549220576046,0,8,1
31,1,0,1,0,0,1,0,0,3.2750472361630925,0,2513,0
24,2,0,0,0,0,0,1,1,1.9219280948873623,0,7,1
34,2,0,1,0,0,0,0,0,3.897553236241807,0,1691,0
57,2,0,1,0,0,0,0,0,2.6860463868743993,0,1992,0
23,2,0,1,0,0,0,0,0,2.5216406363433186,0,19,1
29,2,0,1,0,0,1,0,0,3.640131052880429,0,3430,0
35,2,0,1,0,0,0,0,0,2.8073549220576046,0,17,1
12,1,0,1,0,0,1,0,0,2.2855750212492607,0,2486,0
30,2,0,0,0,0,0,1,1,1.5219280948873621,0,28,1
29,1,0,1,0,0,0,0,0,3.083309757156951,0,2144,0
18,1,0,1,0,0,0,0,0,2.967074300166785,0,1222,0
19,1,0,1,0,0,0,0,0,2.2516291673878226,0,14,1
61,2,1,1,0,0,0,0,0,3.30272275286249,0,18,1
29,2,0,1,0,0,0,0,0,2.8649608693540194,0,642,0
22,3,0,1,0,0,0,0,0,3.7820940728655312,0,1374,0
25,2,0,1,0,0,0,0,0,3.496148844601773,0,2183,0
39,6,1,1,0,0,0,0,0,2.5216406363433186,0,18,1
25,1,1,1,0,0,0,0,0,4.1850501393240265,0,641,0
20,2,1,1,0,0,1,0,0,3.346379903704859,0,2636,0
18,2,0,1,0,0,0,0,0,2.938530621210157,0,1884,0
33,1,0,1,0,0,1,0,0,2.367366235966286,0,4553,0
21,3,0,1,0,0,0,0,0,3.0329199668255216,0,711,0
33,2,0,1,0,0,0,0,0,2.584962500721156,0,19,1
40,1,0,1,0,0,0,0,0,3.6915912003752767,0,1671,0
34,1,0,1,0,0,1,0,0,2.2007924617248547,0,548,0
24,2,0,1,0,0,0,0,0,2.584962500721156,0,7,1
33,1,0,1,0,0,0,0,0,2.8809920434090524,0,700,0
53,3,0,1,0,0,0,0,1,3.4586664511260112,0,2739,0
52,1,1,1,0,0,0,0,0,3.206785684656113,0,2208,0
15,2,0,1,0,0,0,0,0,2.7769911516302246,0,3130,0
42,2,0,1,0,0,0,0,0,3.327819531114783,0,14,1
26,1,0,1,0,0,1,0,0,3.030956998056505,0,4363,0
30,2,0,1,0,0,1,0,0,3.1218652115933567,0,2920,0
31,1,0,1,0,0,1,0,0,3.3774368697208232,0,771,0
22,1,0,1,0,0,0,0,0,3.778830044378939,0,1978,0
32,1,1,1,0,0,0,0,0,3.2389012566026314,0,3,1
35,2,1,1,0,0,0,0,0,2.5216406363433186,0,23,1
14,1,0,1,0,0,0,0,0,3.2302197238208246,0,2545,0
23,1,0,1,0,0,0,0,0,2.2040056329316133,0,1417,0
48,1,0,1,0,0,0,0,0,3.7983537005059222,0,2894,0
54,1,0,1,0,0,0,0,0,3.766092607273455,0,2832,0
17,1,0,1,0,0,0,0,0,2.321928094887362,0,7,1
54,1,0,1,0,0,0,0,0,2.9843595220620265,0,2290,0
31,2,0,1,0,0,0,0,0,2.8073549220576046,0,10,1
31,2,0,1,0,0,0,0,0,3.71731428305086,0,278,0
49,3,0,1,0,0,0,0,0,2.9814276455015016,0,1765,0
13,1,0,1,0,0,0,0,0,2.893015737500603,0,3031,0
49,3,1,1,0,0,0,0,0,2.8259487003579635,0,1495,0
29,2,0,1,0,0,0,0,0,3.141573050890848,0,2184,0
37,3,0,1,0,0,0,0,0,2.6053761381932152,0,1225,0
47,2,0,1,1,0,0,0,0,3.3913864699857186,0,3,1
27,2,0,1,0,0,0,0,0,2.2359263506290326,0,28,1
31,2,0,1,0,0,0,0,0,3.698320309934954,0,1125,0
27,1,0,1,0,0,0,0,0,2.94770277922009,0,25,1
24,2,0,0,0,0,0,1,1,1.9219280948873623,0,27,1
21,1,0,1,0,0,0,0,0,2.75,0,14,1
21,2,0,1,0,0,0,0,1,3.531487976539188,0,184,0
19,2,0,1,0,0,0,0,0,3.00616848298175,0,173,0
24,1,0,1,1,0,0,0,0,2.8073549220576046,0,15,1
30,2,0,0,0,0,0,1,1,1.9219280948873623,0,26,1
24,1,0,1,0,0,0,0,0,1.5,0,19,1
43,3,1,1,0,0,0,0,0,2.5216406363433186,0,4,1
37,2,1,1,0,0,0,0,0,2.6044679884901485,0,336,0
15,2,0,1,0,0,1,0,0,2.900116250188765,0,4672,0
93,2,1,1,0,0,0,0,0,2.321928094887362,0,12,1
49,1,0,1,0,0,0,0,0,2.8633893971628557,0,1357,0
28,2,0,1,0,0,0,0,0,2.5216406363433186,0,7,1
19,1,0,1,0,0,0,0,0,2.821889052504931,0,372,0
43,1,0,1,0,0,0,0,0,2.6379614428584115,0,345,0
14,1,0,1,0,0,0,0,0,2.6448503254727354,0,696,0
77,1,0,1,0,0,0,0,0,1.4591479170272448,0,17,1
25,1,0,1,0,0,0,0,0,2.5216406363433186,0,12,1
25,2,0,1,0,0,0,0,0,3.869462256081131,0,656,0
20,2,0,1,0,0,1,0,0,3.189725037497887,0,2057,0
22,1,1,1,0,0,0,0,0,3.2000114998099427,0,2167,0
25,1,0,1,0,0,0,0,0,3.215252270173731,0,282,0
54,1,0,1,0,0,0,0,0,2.757987817850217,0,630,0
28,3,0,1,0,0,0,0,0,2.8812624774835407,0,1723,0
34,2,0,1,0,0,0,0,0,2.584962500721156,0,27,1
50,2,0,1,0,0,0,0,0,3.4913817793380106,0,1121,0
29,1,0,1,0,0,0,0,0,2.5954171853419434,0,4387,0
30,2,0,1,0,0,0,0,0,3.1398325548837542,0,1109,0
16,2,0,1,0,0,0,0,0,3.103207946341084,0,1878,0
57,2,1,1,0,0,0,0,0,3.2921328432451533,0,981,0
19,1,0,1,0,0,0,0,0,1.9182958340544893,0,16,1
24,2,1,1,0,0,0,0,0,2.8260281794579294,0,1485,0
15,3,0,1,0,0,0,0,0,2.996854522910538,0,290,0
27,3,0,1,0,0,0,0,0,3.828121392179475,0,1820,0
22,2,0,1,0,0,0,0,0,3.3802513274983763,0,847,0
53,2,1,1,0,0,0,0,0,3.0379244969610673,0,2005,0
47,1,0,1,0,0,0,0,0,3.47810092837517,0,2486,0
31,1,1,1,0,0,0,0,0,2.5706510465445085,0,2153,0
16,2,0,1,0,0,0,0,0,3.093561117172927,0,292,0
25,2,0,1,0,0,0,0,0,3.703239877358156,0,1677,0
27,1,0,1,0,0,0,0,0,2.321928094887362,0,19,1
41,1,0,1,0,0,0,0,0,2.7806330558382526,0,1079,0
41,3,0,1,0,0,0,0,0,2.7012747376407233,0,2611,0
18,2,0,1,0,0,0,0,0,3.6555515289487883,0,369,0
19,1,0,1,0,0,0,0,0,3.7477660138601916,0,2200,0
58,1,0,1,0,0,0,0,0,2.589849053218095,0,1211,0
18,2,0,1,0,0,0,0,0,2.929734034557147,0,4067,0
20,1,0,1,0,0,0,0,0,2.9529643705078557,0,1224,0
29,1,0,1,0,0,1,0,0,2.862512765582958,0,4971,0
19,1,0,1,0,0,0,0,0,3.255070191442141,0,987,0
17,2,0,1,0,0,0,0,0,2.8068765893412038,0,264,0
54,3,1,1,0,0,0,0,0,3.112589038752181,0,2127,0
30,2,0,1,0,0,0,1,0,2.75,0,29,1
27,3,0,1,0,0,0,0,0,3.4554842218801993,0,509,0
26,2,0,1,0,0,0,0,0,3.472591674948525,0,810,0
20,2,0,1,0,0,0,0,0,3.215729622187369,0,1013,0
31,2,0,1,0,0,0,0,0,2.8073549220576046,0,22,1
30,2,1,1,0,0,1,0,0,2.3172730480864576,0,1647,0
26,1,0,0,0,0,0,0,1,2.929520007115912,0,1673,0
13,2,0,1,0,0,0,0,0,2.8597270316165924,0,672,0
42,2,1,1,1,0,0,0,0,2.688721875540867,0,19,1
23,1,0,1,0,0,0,0,0,3.931642991414881,0,1776,0
21,1,0,1,0,0,0,0,0,3.3121003455174685,0,1724,0
59,1,0,1,0,0,0,0,0,3.7646038801794743,0,1268,0
18,1,0,1,0,0,0,0,0,3.896258202940148,0,208,0
40,2,0,1,0,0,0,0,1,3.249998831714831,0,2381,0
16,2,0,1,0,0,0,0,0,3.909419551996998,0,2229,0
22,1,0,1,0,0,0,0,0,2.926790303145772,0,294,0
33,2,0,1,0,0,0,0,0,3.900753325329406,0,1776,0
18,2,0,1,0,0,0,0,0,3.8026913068274295,0,1543,0
23,2,0,1,0,0,0,0,0,3.4222230203897483,0,2144,0
20,1,0,1,0,0,1,0,0,3.563035331351516,0,3791,0
34,2,1,1,0,0,0,0,0,2.8073549220576046,0,28,1
36,2,0,1,0,0,0,0,0,2.584962500721156,0,15,1
15,2,0,1,0,0,0,0,0,2.928255578086469,0,1678,0
50,2,0,1,0,0,0,0,0,3.7661553510954917,0,1382,0
28,1,0,1,0,0,0,0,0,4.062057862942892,0,1462,0
44,3,0,1,0,0,0,0,0,2.9240061621937885,0,1603,0
85,3,0,1,0,0,0,0,0,2.5216406363433186,0,20,1
22,2,0,1,0,0,0,0,0,1.9182958340544893,0,5,1
30,1,0,1,0,0,0,0,0,3.776179907430267,0,127,0
31,2,0,1,0,0,0,0,0,2.6416041678685933,0,26,1
29,2,0,1,0,0,0,0,0,3.2437560179806564,0,788,0
58,2,0,0,0,0,0,0,0,3.68855685659689,0,638,0
22,2,0,1,0,0,0,0,0,2.2516291673878226,0,13,1
30,1,0,1,0,0,0,0,0,2.544366915353639,0,3782,0
29,1,0,1,0,0,1,0,0,3.305707154644084,0,4905,0
23,2,0,1,0,0,0,0,0,2.8073549220576046,0,4,1
18,1,0,1,0,0,0,0,0,3.16551137380435,0,806,0
24,2,0,1,0,0,0,0,0,2.584962500721156,0,28,1
30,2,0,1,0,0,1,0,0,3.709562867730995,0,3891,0
46,5,1,1,0,0,0,0,0,2.5216406363433186,0,2,1
16,2,0,1,0,0,0,0,0,3.0028775212044696,0,435,0
26,1,0,1,0,0,0,0,0,3.1201591805087885,0,1544,0
39,2,0,1,0,0,0,0,0,2.94770277922009,0,16,1
21,2,1,1,0,0,0,0,0,3.957374864834551,0,1240,0
35,2,1,1,0,0,0,0,0,3.254958048108466,0,2577,0
20,2,0,1,0,0,1,0,0,3.169786024040478,0,3373,0
44,3,0,1,0,0,0,0,0,3.889720468155813,0,955,0
29,2,0,1,0,0,0,0,0,2.69409360100928,0,2550,0
37,2,0,1,0,0,0,0,0,3.2008594199357834,0,1884,0
40,1,0,1,0,0,0,0,1,3.8328446518242583,0,1169,0
46,3,0,1,0,0,0,0,0,3.4417846496112148,0,2724,0
53,3,0,1,0,0,0,0,0,3.399089943696628,0,1816,0
19,3,0,1,0,0,0,0,0,3.5134315088369026,0,1827,0
18,1,0,1,0,0,0,0,0,3.746511972102244,0,211,0
33,1,1,1,0,0,0,0,0,3.0377934745582786,0,1780,0
31,1,0,1,0,0,0,0,0,3.968503537206985,0,1532,0
47,2,1,1,0,0,0,0,0,2.9219280948873623,0,16,1
24,1,0,1,0,0,0,0,0,2.725480556997868,0,16,1
31,1,1,1,0,0,0,0,0,3.2014005835961297,0,664,0
32,1,0,1,0,0,0,0,0,3.014984846345744,0,688,0
19,2,0,1,0,0,0,0,0,2.8212422557838766,0,766,0
26,1,0,1,0,0,1,0,0,3.6351732872142892,0,3258,0
22,2,0,1,0,0,0,0,0,2.584962500721156,0,5,1
38,2,1,1,0,0,0,0,0,2.94770277922009,0,8,1
29,1,0,1,1,0,0,1,0,2.8073549220576046,0,10,1
20,3,0,1,0,0,0,0,0,2.723357345158975,0,1256,0
21,1,0,1,0,0,0,1,0,2.725480556997868,0,21,1
25,2,0,1,0,0,0,0,0,2.9820543638953425,0,1964,0
29,1,0,1,0,0,0,0,0,3.9036745981157317,0,1986,0
36,2,0,1,0,0,0,0,0,3.202368364026743,0,705,0
18,1,0,1,0,0,0,0,0,3.399360514768982,0,4950,0
42,2,0,1,0,0,0,0,0,3.895391594623778,0,1658,0
30,2,0,1,0,0,0,0,0,3.921840702329199,0,712,0
35,2,0,1,0,0,0,0,0,2.197159723424149,0,26,1
27,1,0,1,0,0,1,0,0,3.1333566968247077,0,2385,0
56,2,1,1,1,0,0,0,0,2.584962500721156,0,19,1
33,2,1,1,0,0,0,0,0,4.0316614575841445,0,988,0
34,1,0,1,0,0,0,0,0,2.4619567573806544,0,4883,0
38,1,1,1,0,0,0,0,0,2.7109782812932943,0,1962,0
22,2,0,1,0,0,0,0,0,2.584962500721156,0,28,1
18,1,0,1,0,0,0,0,0,3.7669845040131973,0,1204,0
14,2,0,1,0,0,1,0,0,3.5283450822133284,0,1848,0
32,2,0,0,0,0,0,0,0,3.7467435259275517,0,1239,0
37,2,0,1,0,0,0,0,0,2.857520190375482,0,2301,0
57,1,0,1,1,0,0,0,0,2.75,0,6,1
31,2,0,1,0,0,1,0,0,2.836263405062292,0,1259,0
23,2,0,1,0,0,0,0,0,2.9115057617446527,0,1397,0
20,2,0,1,0,0,0,0,0,2.9860720839822297,0,1794,0
27,3,0,1,0,0,0,0,0,2.7259865008620885,0,864,0
27,2,0,1,0,0,0,0,0,2.321928094887362,0,16,1
32,1,0,1,0,0,0,0,0,3.0776367371625755,0,1934,0
31,1,0,1,0,0,1,0,0,2.9789175016220857,0,3901,0
24,2,0,0,0,0,0,0,1,2.8073549220576046,0,28,1
25,2,0,0,0,0,0,0,1,2.5216406363433186,0,13,1
33,4,0,1,0,0,0,0,0,1.9182958340544893,0,3,1
23,1,0,1,0,0,0,0,0,2.797123515705005,0,831,0
47,2,1,1,1,0,0,0,0,3.238901256602631,0,14,1
17,1,0,1,0,0,0,0,0,3.163321312318277,0,141,0
25,1,0,1,0,0,1,0,0,2.7990299111066244,0,1012,0
34,3,1,1,0,0,0,0,0,3.941765444861134,0,451,0
22,2,0,1,0,0,0,0,0,3.670286282207684,0,2520,0
37,4,0,1,0,0,0,0,0,2.8073549220576046,0,5,1
22,2,0,1,0,0,0,0,0,2.200373592238967,0,546,0
59,5,1,1,0,0,0,0,0,2.6416041678685933,0,23,1
29,1,1,1,0,0,0,0,0,2.7154186013261405,0,1706,0
52,1,1,1,0,0,0,0,0,3.75091835730514,0,2643,0
26,2,0,1,0,0,0,0,0,2.2516291673878226,0,23,1
43,3,1,1,0,0,0,0,0,3.801383148855303,0,1827,0
22,1,0,1,0,0,1,0,0,2.783259371701292,0,4544,0
21,1,0,1,0,0,0,0,0,3.9067663602014173,0,1357,0
17,2,0,1,0,0,0,0,0,3.656998577455162,0,1522,0
45,2,0,1,1,0,0,0,0,2.950212064914747,0,23,1
16,1,0,1,0,0,1,0,0,3.378866056995859,0,551,0
34,1,0,1,0,0,0,0,0,2.2260006964803107,0,4828,0
33,1,0,1,0,0,1,0,0,2.654550157960879,0,2603,0
41,3,0,1,0,0,0,0,0,3.0697517632068934,0,1704,0
20,1,1,1,0,0,0,0,0,3.282512426281195,0,809,0
55,1,0,1,0,0,0,0,0,3.413349018764646,0,178,0
19,1,0,1,0,0,0,0,0,2.5216406363433186,0,12,1
30,2,0,1,0,0,0,0,0,3.327047671745426,0,2768,0
40,3,0,0,0,0,0,0,0,3.3797609780805358,0,1267,0
23,1,0,1,0,0,0,0,0,2.723926178078443,0,1413,0
19,1,0,1,0,0,0,0,0,2.2359263506290326,0,16,1
20,1,0,1,0,0,0,1,0,2.5216406363433186,0,26,1
25,2,0,1,0,0,0,0,0,2.058813890331201,0,26,1
42,2,0,1,0,0,0,0,0,2.4464393446710155,0,7,1
